url,category,heading,article
https://www.foxnews.com//media/media-root-for-bidens-massive-infrastructure-plan-casting-him-as-fdr,politics,"Media root for Biden’s massive infrastructure plan, casting him as FDR","Hey, is it finally Infrastructure Week? It’s not the sexiest topic, certainly not compared to the bizarre Matt Gaetz investigation or even the Biden dog biting someone again after a stint in reeducation camp. That’s why it became a running joke during the Trump administration, when plans to highlight such an initiative kept getting overshadowed by some controversy or scandal. But President Biden made it the centerpiece of a Pittsburgh speech yesterday, unveiling a plan that will cost, oh, more than $2 trillion—more, in other words, than his just-passed Covid relief bill. Now I’m a fan of infrastructure projects, which help communities, create jobs and can be popular with both parties in a bringing-home-the-bacon kind of way. But the passage of this bill is a crapshoot. Yet some major news outlets are absolutely swooning. Take this headline  : ""With an Eye on History, Biden Moves on Big, Bold and Progressive Infrastructure Package."" Doesn’t that sound like it’s ripped from a White House press release? The piece begins: ""Every day he works from the Oval Office, President Joe Biden stares across from his desk at the portrait of Franklin Delano Roosevelt he selected to hang above his fireplace."" In case you missed the point: ""Biden hopes to model the more transformational change offered by his acronym'd 20th-century predecessors, FDR and LBJ…He envisions a moment--one where a country ravaged by the pandemic has seen fragilities in the economy exacerbated to a level of unseen hardship--where he can usher in a transformative era…Biden is deeply conscious that it is now his moment to step up."" Do you have the vague impression that CNN is rooting for the president? Okay, it’s historic, it’s filled with goodies, it has echoes of the New Deal. But it’s a massive amount of money and may not pass. The  uses a torrent of statistics to spotlight the plan’s benefits, from mass transit and Amtrak to broadband. That ""would translate into 20,000 miles of rebuilt roads, repairs to the 10 most economically important bridges in the country, the elimination of lead pipes and service lines from the nation’s water supplies and a long list of other projects intended to create millions of jobs in the short run and strengthen American competitiveness in the long run. ""Biden administration officials said the proposal...would also accelerate the fight against climate change by hastening the shift to new, cleaner energy sources, and would help promote racial equity in the economy…The scale of the proposal underscores how fully Mr. Biden has embraced the opportunity to use federal spending to address longstanding social and economic challenges in a way not seen in half a century."" That’s an LBJ reference, if you didn’t do the math. Not until the seventh paragraph does the Times inject this note of reality: ""While spending on roads, bridges and other physical improvements to the nation’s economic foundations has always had bipartisan appeal, Mr. Biden’s plan is sure to draw intense Republican opposition, both for its sheer size and for its reliance on corporate tax increases to pay for it."" Which could, of course, sink the whole thing. Contrast that article with the  . Its headline says: ""White House Unveils $2 Trillion Infrastructure and Climate Plan, Setting Up Giant Battle Over Size and Cost of Government."" At least that gets across there’s a major fight that has two sides. By the third paragraph, the Post cautions: ""The administration’s promises are vast and may prove difficult to enact, even if the effort can get through Democrats’ extremely narrow majority in Congress."" Look, with a 50-50 Senate, Biden can’t pass anything of this scale, even through reconciliation, unless Joe Manchin agrees. And the key question is how to pay for it. Not everyone on the Hill is excited about raising taxes on corporations and the wealthy. The White House was smart to put out the details before Biden’s speech and frame the issue in advance. But that doesn’t mean the media have to pile on the FDR references and help sell the bill."
https://www.foxnews.com//politics/aclu-expresses-concern-with-vaccine-passports,politics,ACLU vaccine passport concerns suggest unusual common ground with GOP,"The American Civil Liberties Union and some members of the GOP find themselves in rare agreement over the idea of vaccine passports, both expressing privacy concerns and potential government overreach.  ""We also worry that a vaccine passport will encourage over-use. The issues around passport design are separate from the question of where and when people can be required to furnish proof of vaccinations,"" Jay Stanley, senior policy analyst with the ACLU’s Speech, Privacy, and Technology Project, wrote in a blog post on the ACLU’s website Wednesday.  Stanley wrote that it’s likely the vaccine passport system ""will become over-used as people get asked for credentials at every turn."" ""While there are legitimate circumstances in which people can be asked for proof of vaccination, we don’t want to turn into a checkpoint society that outlasts the danger of COVID and that casually excludes people without credentials from facilities where vaccine mandates are not highly justified,"" Stanley continued.  The Washington Post reported on Sunday that the Biden administration has been looking at ways to roll out a vaccine passport program nationwide as more businesses are gearing up to require proof of vaccination to use their services. White House coronavirus coordinator Jeff Zients said that the White House’s role is ""to help ensure that any solutions in this area should be simple, free, open source, accessible to people both digitally and on paper, and designed from the start to protect people’s privacy."" Stanley said in a statement to Fox News the ACLU didn’t oppose requiring proof of vaccination ""in certain contexts,"" but that proof must not be exclusively digital and must not allow for tracking other personal medical information.  ""There is also real concern that the creation of vaccine credentials could lead to overuse, or have a chilling effect on immigrant communities and communities of color who are already subject to over-policing and surveillance,"" Stanley said. ""There are legitimate circumstances in which people can be asked for proof of vaccination, but right now not everyone can get vaccinated. That’s precisely what herd immunity attempts to protect against: community spread to people whose medical conditions contraindicate a vaccine or don’t have access. We don’t want a vaccine passport that leads to our most vulnerable people getting further shut out of full participation in our society."" Some Republicans have said they find the idea unconstitutional, while others tied the proposal to voter ID laws. ""Considering that Democrats want to require vaccine IDs for people to conduct their basic daily activities, they now have zero grounds to object to voter ID laws,"" House Minority Whip Steve Scalise, R-La., told Fox News. ""If under Democrat logic, you should need an ID to enter even a grocery store, surely there wouldn’t be an objection to showing an ID to legally vote."" Freshman Rep. Madison Cawthorn, R-N.C., strongly condemned the idea of vaccine passports. ""Proposals like these smack of 1940s Nazi Germany. We must make every effort to keep America from becoming a 'show your papers society,'"" Cawthorn told Fox News. ""The Constitution and our founding principles decry this type of totalitarianism."""
https://www.foxnews.com//politics/gop-georgia-iowa-election-reform-dem-lawsuits,politics,"GOP groups throw support behind Georgia, Iowa election reform laws amid Dem lawsuits","Two national   groups have intervened in state-level lawsuits that Democrats have brought against new   laws in   and  . The Republican National Committee and National Republican Senatorial Committee have stepped in to defend new GOP-backed laws in both states, which Democrats have painted as voter suppression and racist. ""The Democrats have grossly mischaracterized the provisions and impact of Georgia’s and Iowa’s recent election reforms,"" RNC Chairwoman Ronna McDaniel and NRSC Chairman Senator Rick Scott said in a joint statement announcing the interventions. ""Unfortunately, but unsurprisingly, many in the mainstream media have bought the Democrat narrative hook, line, and sinker in these dishonest attacks. But we are confident the courts will see through this partisan rhetoric and uphold both of the laws that reasonably balance access and integrity."" They called Democrats’ lawsuit over Georgia Senate Bill 202 a ""public relations stunt"" and the challenge to Iowa SF 413 ""baseless."" The Georgia election reform bill expands the number of early voting days, allows the observation of ballot counting, prohibits ballot harvesting and continues to allow voters to cast absentee ballots without an excuse, but requires proof of identification, among other measures. A number of Hollywood stars have said they planned to boycott working in the state, an industry hotspot, in protest of the new law. But Gov. Brian Kemp wrote in a Fox News op-ed Wednesday that Democrats have falsely characterized the bill he signed. ""These reforms have nothing to do with ‘voter suppression’ or ‘Jim Crow,’"" he argued. ""The Election Integrity Act makes it easy to vote by expanding access to the polls and harder to cheat by ensuring the security of the ballot box."" In Iowa, SF 413 aims to establish uniform voting protocols across the state’s 99 counties, hold local officials accountable for flouting state rules, allows tabulation to begin before Election Day and regulates absentee ballot drop boxes. The lawsuit there comes as GOP Rep. Mariannette Miller-Meeks, who is the certified winner of her election race by a razor-thin six votes, is battling House Democrats for the right to keep her seat. They are claiming that 22 ballots were improperly left out of the count and would have swung the election toward Democratic candidate Rita Hart. Miller-Meeks win was certified by state officials after a recount, but the Democrat-controlled House of Representatives may have final say. ""Democrats are crusading to put Washington in charge of elections, even if it means cancelling out the voters’ voices in Iowa’s 2nd Congressional District in the name of partisan gains,"" McDaniel and Scott said. ""We know the American people are with us."""
https://www.foxnews.com//us/wwii-vet-covid-pandemic-weaving-wool-hats-salvation-army,politics,WWII vet knits wool hats during COVID-19 pandemic for Salvation Army,"A 96-year-old World War II veteran has dedicated the past 24 years of his life to   for those in need.  Once they're complete, Tom Cornish told Fox News he would send them to food shelters, hospitals, churches and to the homeless men and women he would see on the streets of St. Paul and Minneapolis, Minnesota.  However, for the past six years, he's been directing his efforts to help the Salvation Army, which has been in desperate need of volunteers throughout the course of the pandemic.  Over the last year alone, Cornish said he's created at least 350 wool hats for the organization.  ""[Tom Cornish] believes that there is no retirement in your service,"" his daughter-in-law Marilyn Cornish told Fox News. ""You can serve all your life. There is no reason you should stop giving and serving."" Tom Cornish lives in the Twin Cities and has been volunteering since he was in high school. Knitting, however, was something he picked up 24 years ago after one of his kids bought him yarn and some loom, his son, Gerald Cornish, told Fox News.  On a good day, Tom Cornish can create a little more than two hats. Each one takes about four hours to complete, he says.  It's no easy task, but if you asked him, he'd joke: ""I've got nothing else better to do.""  His biggest motivation is giving back.  ""If I sit and look out the window, I would get something out of it but no one else would,"" he said. ""When I make hats or once in a while scarfs, someone is going to get a big benefit out of that."" And he's got plenty of yarn to do it. He said he still has three full boxes with other bags in his closet.  The Salvation Army, which has been giving the hats to hundreds of individuals within the Twin Cities, is in awe of his efforts.  ""Tom is an inspiration to us,"" added Lt. Colonel Dan Jennings, commander of The Salvation Army Northern Division. ""Here is a man who just wants to help people, and he is doing it the best way he knows how."" Jennings said Tom Cornish is evidence that ""everyone can do something to help those less fortunate."" And Tom Cornish has no plans of slowing down anytime soon.  ""I'm going to do this until I take my last breath,"" he said. "
https://www.foxnews.com//media/trump-biden-fauci-birx-why-finger-pointing-is-surging-as-covid-19-cases-rise,politics,"Trump, Biden, Fauci, Birx: Why finger-pointing is surging as COVID-19 cases rise","Just as more Americans are getting vaccines, two fierce battles have broken out about Covid-19—one about the current danger and the other about the last administration. It often seems that our political war over the pandemic consumes more energy than fighting the virus itself. And people are understandably confused about the nature of the tunnel we’re in and whether we can see any light at its end. President Biden is once again pleading with people against a premature declaration of victory. And former president Trump is denouncing two of his top medical advisers for criticizing his handling of the crisis, as part of an effort to salvage their own reputations. All this is unfolding as the director of the Centers for Disease Control is warning of ""impending doom."" While there is much reason for hope, says Rochelle Walensky, ""right now, I’m scared."" Scared of a fourth wave of the virus in the next couple of months before a majority of the country is vaccinated. And, by implication, scared of governors, especially Republicans, lifting mask mandates and business restrictions. ""Please, this is not politics—reinstate the mandate,"" Biden said. But of course, these are political decisions, balancing health risks and the need to revive the economy. But the argument over what to do now rests in part on how we got here, 550,000 American deaths later. Trump issued a blistering statement about Anthony Fauci and Deborah Birx, former leaders of his virus task force, ""two self-promoters trying to reinvent history to cover for their bad instincts and faulty recommendations… if it were up to them we’d currently be locked in our basements as our country suffered through a financial depression."" The former president was triggered, to use a woke term, by Birx’s interview in a CNN documentary, and the continuing media blitz by Fauci, who is now Biden’s top Covid adviser. But Trump, as is his wont, went well beyond policy to rip the doctors personally. He said that Birx, a ""terrible medical adviser,"" is ""a proven liar with very little credibility left. Many of her recommendations were viewed as ""pseudo-science,"" and Dr. Fauci would always talk negatively about her and, in fact, would ask not to be in the same room with her."" Trump also cited an incident when Birx went to visit family on Thanksgiving after urging the public not to travel. As for Fauci, Trump remains fixated on the 78-year-old having thrown out a lousy first pitch at a Washington Nationals game. Fauci ""said he was an athlete in college but couldn’t throw a baseball even close to home plate, it was a ‘roller.’"" He also said Fauci had done a ""fake"" interview on CNN—I don’t know, I saw him on camera—and that ""the king of ‘flip-flops’ and moving the goalposts to make himself look as good as possible."" So what did the two of them say? Birx told CNN there was an ""excuse"" for the first 100,00 deaths from the original surge, but ""all of the rest of them, in my mind, could have been mitigated or decreased substantially."" She said she had a ""very uncomfortable"" call with Trump last summer after warning about the virus on the network and was told she had to stay off national TV ""because the president might see it."" Birx is drawing enormous flak for speaking out now, when it’s too late, rather than challenging Trump when she had some authority. Some say she should have quit, though it’s not clear what that would have accomplished. Fauci told CNN that Birx should have done more but was in a difficult situation. Fauci is seen as having diplomatically battled the president last year and has been through many of these cycles. After the infection disease expert did a ""60 Minutes"" interview last October, Trump called him a ""disaster"" and said ""people are tired of hearing Fauci and all these idiots."" Today, by contrast, Biden backs Walensky when she says things like ""impending doom."" But is it impending? The plateau period is over. The seven-day average of new cases topped 63,000 for the first time in nearly a month, says the Washington Post. In nine states, the jump has been more than 40 percent in two weeks, says the New York Times. Michigan alone has seen a 57 rise in Covid cases, and a 47 percent increase in hospitalizations, in the past week. I have no doubt that much of this is tied to the warmer weather, spring break gatherings and pent-up frustrations over the past year. Virus variants may also be a factor, as well as states such as Michigan easier limits on business activity. In short, it would be a shame after a year of isolation and lockdown if we had another surge just as enough vaccines are becoming available to protect most Americans by May or June. But there are tradeoffs, as there have been since the dawn of the pandemic. In the end, Biden—and the governors—will be judged on how they handle this crucial period, just as Trump and his advisers were judged on 2020."
https://www.foxnews.com//food-drink/ohio-restaurant-1g-tip-chaotic-night,politics,"Ohio restaurant receives $1G tip despite ‘chaotic,’ low-staffed night","Despite a particularly challenging night, a Mexican   in Ohio still received support -- and a   -- from its loyal customers.  On Sunday, The Battleground in Kent,  , apologized to customers in a Facebook post for a less-than-stellar   at the restaurant on Saturday night.  ""We have had better days than last Saturday @ Battleground,""  . ""If you were one of the people who were there on Saturday, there is a good chance that you waited a long time for your food or drinks, had your takeout order mishandled, or couldn’t get a seat at all. For that we are deeply sorry and please don’t write us off just yet."" According to the post, The Battleground had long wait times for tables, low staff and disgruntled customers, including some who had to wait for an hour to be served. In a word, the restaurant described the night as ""chaos."" ""But what we will remember from that evening is not the misery, but the tremendous kindness and patience shown by the people who were there during the chaos,"" The Battleground wrote. ""The empathy of our regular customers who believe in what we are trying to do. The generosity and encouragement of customers who had never been here before and saw that we were struggling.""   The restaurant went on to say that by the end of the night, there was just one couple left, who had ""essentially spent the entire evening"" at The Battleground because of how long it took for them to get their drinks and food. ""They asked if we could gather the staff and if they could talk to us,"" the restaurant wrote. ""The gentleman, a local small business owner, looked at our understaffed and exhausted team and encouraged them to keep working, not to give up. Then he gave the servers and kitchen staff a $1,000 tip.""   According to the  , the tip was split among four servers and two cooks. The couple, who chose to remain anonymous, told the newspaper that they wanted to let the restaurant staff know they ""understood how difficult the evening was."" ""There were just so many emotions that night, and this was the cherry on top,"" Rosi Noden, The Battleground’s co-owner and manager, told the Record-Courier. ""I didn’t know what to do; I didn’t know what to say. Their server, he didn’t know what to say."" The Battleground ended its Facebook post by apologizing again for the night and thanking its loyal customers for their encouragement. ""If you got bad service on Saturday, we are truly sorry,"" The Battleground wrote. ""Come back. We promise we will do better. If you are already a part of our community, we appreciate your support."" According to the Facebook post, the restaurant opened just six weeks before the   pandemic hit the U.S. last year. Co-owner Kirk Noden told the Record-Courier that The Battleground has reopened three times since its original opening because of the pandemic."
https://www.foxnews.com//politics/gop-congressman-calls-on-blinken-to-demand-covid-reparations-from-china,politics,GOP congressman calls on Blinken to demand COVID reparations from China,"A top Republican in the House has called on   Anthony Blinken to demand reparations from   for the damage caused by the coronavirus pandemic. In a Tuesday evening  , Republican Study Committee Chairman Rep. Jim Banks, R-Ind., asked Blinken why he has yet to ""commit to punishing China for its role in the pandemic?"" Banks urged the State Department to seek damages from China and bring the case in front of the International Court of Justice, seated in The Hague. The Chairman’s letter followed the World Health Organization’s (WHO) anticipated report on the origins of the coronavirus, which suggested the virus began by transmitting from one animal to another, but left the actual origins of the virus unclear. The White House condemned the report saying it lacked ""transparency"" and ""crucial data, information, and access,"" press secretary Jen Psaki said following the report’s release Tuesday. ""It represents a partial and incomplete picture."" The Biden administration has criticized China’s unwillingness to allow for a thorough investigation into whether or not the virus was leaked from a Wuhan lab -- as some have speculated since the onslaught of the pandemic, which has killed over 2.8 million people and infected more than 128.7 million worldwide. ""China must pay the burden and the cost endured by Americans because of their role in this pandemic,"" Banks wrote to Blinken. ""Preventing another pandemic is a goal that we all share, but giving China a slap on the wrist after it continued to lie to the world and heightened the severity of the current pandemic is only going to make that goal harder to achieve,"" he added. The Indiana Republican also pressed the secretary of state on whether the U.S. will slap sanctions on China for their actions in the attempted ""cover-up of the pandemic or for spreading harmful disinformation regarding the pandemic.""  Banks pointed to China’s top foreign ministry officials who continue to propagate falsehoods and misinformation surrounding the pandemic, including as recently as Monday. Chinese government spokesman Zhao Lijian deflected questions by reporters on China's transparency regarding the origins of the virus by asking, ""When will the WHO experts be invited to the United States for a visit on origin-tracing?"" Fox News could not immediately reach the State Department for comment."
https://www.foxnews.com//politics/san-diego-county-official-rips-biden-newsom-as-migrant-children-prioritized-over-calif-students,politics,"San Diego county official rips Biden, Newsom as migrant children prioritized over Calif. students","San Diego County Supervisor Jim Desmond sounded off on "" "" Wednesday, after the   sent hundreds of Central American migrant children to be housed and formally educated by local teachers at the San Diego Convention Center, while Gov. Gavin Newsom continues to prohibit in-person learning for U.S. citizen students. Desmond said he does not begrudge the children for being educated but wished there would not be such a stark double standard putting his own constituents' children at a disadvantage. ""It's primarily due to the draconian lockdowns by our governor, Gov. Newsom here in California. He hasn't allowed our kids to go back into school. They will be allowed to have limited in person learning here on April 12th. But in the meantime, they are not allowed to be let back into our public schools,"" he said.  ""It's very frustrating. We have 130,000 students in San Diego Unified School District that are not allowed for in-person training right now. And we've got these poor migrant kids who came across the border -- these girls without parents -- and they are being -- I am not begrudging the fact that they should have education but our kid should have that opportunity as well."" Desmond said Newsom effectively ""locked out"" his own constitutents' children from educational opportunities the migrant children are receiving. He added that most of the children being housed at the convention center are females ages 13 -17, and at least 82 have tested positive for the coronavirus. During the interview, host Sean Hannity noted the migrant children are ""lucky"" to have been ""released from [Joe] Biden's cages"" at the Texas border, but that there should be some legal precedent that allows teachers to refuse to educate people who are illegal aliens. ""To my understanding ... we are constitutionally required to educate them,"" replied Desmond. ""They are not leaving the convention center. They are cooped up there for 24 hours a day. They can't get out. All they have is really a cot. I'm not begrudging on the fact, okay, some educational expenses, learning some English."" ""They are here in the country. They are seeking asylum here they've got to be scared to death,"" he continued. ""But really, it's our own parents that are very upset. My office is getting lots of calls from parents saying, hey, we've been fighting to get our kids into schools and get the education in person, and now we are seeing this other population who is here is getting it before we can get it and we have been waiting over a year."""
https://www.foxnews.com//politics/texas-gov-greg-abbott-plans-thursday-visit-to-us-mexico-border-city-will-discuss-cartel-smuggling-report,politics,"Texas Gov. Greg Abbott plans Thursday visit to US-Mexico border city, will discuss cartel smuggling: report"," Gov.   plans to travel to a U.S.-Mexico   in his state on Thursday to draw attention to the topic of smuggling by drug cartels, among other issues. Abbott plans to visit Weslaco, Texas, a Hidalgo County city of about 41,000 residents, along Interstate 2, just north of the Rio Grande. "" ’s open border policies invite children to take a dangerous trek that exposes them to human trafficking,"" Abbott wrote on Twitter on Tuesday. ""Even   Secretary Mayorkas admitted that many children don’t make it through without harm."" The governor will discuss Operation Lone Star, the plan he launched earlier this month to prevent Mexican cartels from smuggling drugs and people into Texas, according to Border Report. The plan includes beefing up the presence of Texas state police and National Guard personnel in the region, the report said. Abbott’s plan was created following a February meeting with Col. Steve McCraw of the Texas Department of Public Safety, initially to address coronavirus concerns related to the increase in migrants reaching the Texas border with Mexico, according to Border Report. Texas officials became concerned when McAllen Texas, Mayor Jim Darling was told in February by federal officials from Customs and Border Protection (CBP) that illegal immigrants traveling with children were now being paroled into the U.S. as part of the Biden administration’s ""catch and release"" system as they awaited their asylum hearings, the report said. Operation Lone Star will involve the use of air, ground, marine and tactical border assets to manage the state’s border region,  . On Tuesday, a group of 10 Texas lawmakers, led by U.S. Reps. Jodey Arrington and Brian Babin, both Republicans, became the latest members of Congress to tour the Rio Grande Valley in Texas to assess the border situation firsthand,  .  Their visit followed a similar tour earlier this month that was led by U.S. Sens. Ted Cruz and John Cornyn, both Texas Republicans. Earlier this week, Abbott   to Vice Prsident Kamala Harris, the point person for the Biden administration’s handling of the migrant surge and other issues along the border.  He noted that Harris had not yet visited the border region since taking office – and since taking on her border oversight role. President Biden also has not toured the region since taking office. Harris has also taken heat from other critics for   to answer questions specifically about the border, despite her administration assignment.  "
https://www.foxnews.com//politics/faucis-silence-on-border-crisis-is-deafening-meadows-says,politics,"Fauci’s silence on border crisis is deafening, Meadows says","Rep. Mark Meadows, the ex-White House chief of staff, continued his fierce criticism of  on Wednesday, wondering aloud why the nation’s top disease expert has been so quiet on the COVID-19 dangers unraveling at the southern border. ""There was no policy, medical or otherwise, that Dr. Fauci wouldn’t weigh in on when President Trump was in the White House,"" the North Carolina Republican tweeted. ""Curious we haven't heard from the same Dr. Fauci on Joe Biden releasing thousands of COVID untested migrants into the U.S."" Meadows was referring to reports of migrants overwhelming U.S. Border Patrol agents along the southern border. Rep. Henry Cuellar, D-Texas, said at least 2,000 migrants have been released without full information on any upcoming court proceedings, according to   He said agents are overwhelmed.   also reported that 2,000 were released without evidence of submitting to a COVID-19 test. Border Patrol did not immediately respond to an inquiry from Fox News. Meadows is not the first Republican to express frustrations with Fauci's silence on the issue. Rep. Mo Brooks, R-Ala., wrote in a letter earlier this month calling on Fauci to use his political sway to stop ""a dangerous new foreign pipeline for COVID-19."" ""Hundreds of illegal immigrants"" have been released at the border ""on nothing more than a promise to appear at a future hearing, the letter said, according to   He pointed out that ""Mexico now has the highest per capita COVID fatality rate in Latin America."" There seems to be no love lost between many Republicans and Fauci, who they consider a lifelong bureaucrat who made crucial mistakes at the onset of the outbreak. Fauci’s defenders say these Republicans are merely looking for a designated spear catcher after taking a cavalier approach to masks and lockdowns.  Fauci, the head of the National Institute of Allergy and Infectious Diseases, seems willing to provoke them, most recently saying in an interview that his decision to push for a vaccine was one of the best decisions he’s made.  Jason Miller, a senior adviser to Trump, took to Twitter shortly after Fauci’s comments, and posted, ""If it were up to Fauci we still wouldn’t have a Covid vaccine.""  slammed   and Dr.  , who both served as key members of his administration’s coronavirus task force, accusing them of ""trying to reinvent history."" ""Based on their interviews, I felt it was time to speak up about Dr. Fauci and Dr. Birx, two self-promoters trying to reinvent history to cover for their bad instincts and faulty recommendations, which I fortunately almost always overturned,""   ""They had bad policy decisions that would have left our country open to China and others, closed to reopening our economy, and years away from an approved vaccine — putting millions of lives at risk."""
https://www.foxnews.com//politics/migrants-stream-through-gaps-in-border-wall-following-bidens-order-to-halt-construction,politics,Migrants stream through gaps in border wall following Biden's order to halt construction,"Thousands of tons of steel and heavy equipment stand idle along the country's southern   as legions of   exploit holes in the fence left by   decision to halt construction. From   to  , unfinished sections of the wall have become convenient gateways for migrants to enter the U.S. Near the gaps,   park their vehicles to monitor the access points. Smugglers send groups of asylum seekers through the gaps to overwhelm the agents. When agents leave to intercept or apprehend one group, another group scampers across. ""It’s insane,"" said an agent attending to a group of 13 Brazilian migrants apprehended Tuesday near a 100-foot gap in the fence in Otay Mesa, Ca. ""The project is ¾ done. At least, they should be allowed to tie together the primary fence. Otherwise, we’re trying to catch these people in the worst possible place. It’s just sucking our manpower."" Biden issued his stop work order days after entering office in January. He gave   Secretary Alejandro Mayorkas 60 days to report back – either continue, modify or terminate the contracts. So far Mayorkas is a week past his deadline. Meanwhile, the tab footed by   keeps running up. No work is getting done and experts say canceling those valid contracts – while legal – costs a million dollars a month and the government could end up paying more to cancel the contracts than complete them. ""The contractor hasn't stopped receiving money, even though they're not working for two months. The contractors are being paid because they have resources, workers, equipment, materials that can't be redeployed because they're still on contract to build a project,"" said Associated General Contractors of America’s Brian Turnmail. ""The government is paying contractors up to a million dollars a month to be on standby. That's going to the total cost. So, if the government takes a long time to resolve the dispute, that will cost taxpayers more.""  built 455 miles of new border wall. President Biden has enough cash left – about $3 billion – to finish another 200 miles. According to the Army Corp of Engineers about 39 fence projects across the border stand idle. Biden voted to build 700 miles of border protection in 2006. Today he calls them useless, inhumane, and unnecessary. Critics also say the fence is harmful to   and the environment and are urging the president to use the excess cash to restore habitat. ""It's a good thing that the construction crews are not at work right now. It's a good thing that the bulldozers aren't destroying the borderlands today as we speak. But we can't breathe a sigh of relief until these construction contracts are canceled for good,"" says Laiken Jordahl with the Center for Biological Diversity. ""We need to not just stop building the border wall, but actually begin restoring the land, healing the wilderness areas that have been destroyed by wall construction."" Agents say it’s not just the wall that faces cancellation. Trump ordered a border wall ‘system’ which includes cameras, lights and underground sensors – which provide agents with ""situational"" awareness of the border environment. Those amenities are the last to go in, meaning taxpayers already paid for many miles of fence and materials they may never receive."
https://www.foxnews.com//politics/biden-says-hed-strongly-support-mlb-moving-all-star-game-out-of-atlanta,politics,Biden says he'd 'strongly support' MLB moving All-Star game out of Atlanta over Georgia election law," expressed support for the idea that the MLB All-Star game move out of Atlanta in response to the new   election law that has sparked fierce backlash among liberals.  During an interview on ESPN, Biden was asked about comments made by Tony Clark, the executive director of the MLB Players Association, who said he'd ""look forward to discussing"" moving the July 13 game out of Georgia's capital as a form of economic punishment to the GOP-backed election reform legislation that was signed into law by Gov. Brian Kemp.  ""I think that today's professional athletes are acting incredibly responsibly. I would strongly support them doing that,"" Biden responded. ""People look to them, they're leaders. Look at what's happened with the NBA as well. Look at what's happened across the board. The people who've been victimized the most are the people who are the leaders in these various sports and it's just not right."" Biden reiterated his attack on Georgia's election reform as ""Jim Crow on steroids."" ""Imagine passing a law saying you cannot provide water or food for someone standing in line to vote, can't do that? C'mon!"" the president exclaimed. ""Or you're going to close a polling place at 5 o'clock when working people just get off? This is all about keeping working folks and ordinary folks that I grew up with from being able to vote."" While Biden's claim that the law forbids ""water or food"" omits the statute in the legislation that allows ""self-service water from an unattended receptacle"" for voters waiting in line, Washington Post fact-checker Glenn Kessler pointed out that the president repeated his ""Four-Pinocchio claim"" about polls closing at 5 o'clock.  ""Nope, that's not in the law,"" Kessler  .  "
https://www.foxnews.com//politics/sarah-palin-discloses-covid-19-diagnosis-urges-americans-to-wear-masks,politics,"Sarah Palin discloses COVID-19 diagnosis, urges Americans to wear masks","Former   governor Sarah Palin called on Americans to wear masks on Wednesday while disclosing that she and some family members recently tested positive for  . ""Through it all, I view wearing that cumbersome mask indoors in a crowd as not only allowing the newfound luxury of being incognito, but trust it's better than doing nothing to slow the spread,"" Palin said in a statement to  . Palin said her battle with the virus ""perhaps one of those that proves anyone can catch this."" The 2008 Republican vice presidential candidate has five children with her ex-husband, Todd Palin. The ex-governor said she first became concerned after one of her daughters lost her sense of taste and smell and later had a positive test. Soon afterward, Palin noticed that her 12-year-old son, Trig, appeared to have symptoms. ""I then observed symptoms in my son Trig, who curiously is the most enthusiastic mask-wearer, and after our numerous negative tests over the year, he tested positive,"" Palin said. ""Children with special needs are vulnerable to COVID ramifications [Trig was born with Down syndrome], so with a high fever he was prescribed azithromycin, which really seemed to help, and I increased amounts of vitamins I put in his puréed food."" Despite quarantining with her son, Palin said she initially tested negative for COVID-19. But symptoms such as a loss of taste and smell, fever and muscle soreness soon appeared. She said it was  ""unmistakable"" that she had the virus. ""I strongly encourage everyone to use common sense to avoid spreading this and every other virus out there,"" Palin added. ""There are more viruses than there are stars in the sky, meaning we'll never avoid every source of illness or danger ... But please be vigilant, don't be frightened, and I advise reprioritizing some personal time and resources to ensure as healthy a lifestyle as you can create so when viruses do hit, you have at least some armor to fight it."" Palin did not say exactly when her family had tested positive for the virus. Fox News' request for further comment was not immediately returned. President Biden instituted a mask mandate on federal land upon entering the White House last January. Mask requirements remain in place in most states, though some, including Arkansas and Texas, have relaxed restrictions as cases dropped in recent weeks. To date, more than 150 million vaccine doses have been administered, according to data from the Centers for Disease Control and Prevention."
